id,key,value,type
10081990,cfcc,A41,tiger
10081990,county,"Cache, UT",tiger
10081990,reviewed,no,tiger
10081996,highway,residential,regular
10081996,cfcc,A41,tiger
10081996,county,"Cache, UT",tiger
10081996,reviewed,no,tiger
10081996,separated,no,tiger
10081996,source,tiger_import_dch_v0.6_20070830,tiger
10081996,tlid,155090336:155089874,tiger
10081996,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082013,highway,residential,regular
10082013,name,North 3300 West,regular
10082013,cfcc,A41,tiger
10082013,county,"Cache, UT",tiger
10082013,reviewed,no,tiger
10082015,highway,residential,regular
10082015,name,1680 East,regular
10082015,surface,asphalt,regular
10082015,cfcc,A41,tiger
10082015,county,"Cache, UT",tiger
10082015,reviewed,no,tiger
10082015,separated,no,tiger
10082015,source,tiger_import_dch_v0.6_20070830,tiger
10082015,tlid,155091854,tiger
10082015,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082016,highway,residential,regular
10082016,cfcc,A41,tiger
10082016,county,"Cache, UT",tiger
10082016,reviewed,no,tiger
10082017,highway,residential,regular
10082017,cfcc,A41,tiger
10082017,county,"Cache, UT",tiger
10082017,reviewed,no,tiger
10082017,separated,no,tiger
10082017,source,tiger_import_dch_v0.6_20070830,tiger
10082017,tlid,155090201:155089945,tiger
10082017,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082027,highway,residential,regular
10082027,cfcc,A41,tiger
10082027,county,"Cache, UT",tiger
10082027,reviewed,no,tiger
10082035,highway,service,regular
10082035,cfcc,A41,tiger
10082035,county,"Cache, UT",tiger
10082035,reviewed,no,tiger
10082041,access,private,regular
10082041,highway,service,regular
10082041,cfcc,A74,tiger
10082041,county,"Cache, UT",tiger
10082041,reviewed,no,tiger
10082041,source,tiger_import_dch_v0.6_20070830,tiger
10082041,tlid,155095275,tiger
10082041,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082049,highway,residential,regular
10082049,cfcc,A41,tiger
10082049,county,"Cache, UT",tiger
10082049,reviewed,no,tiger
10082049,separated,no,tiger
10082049,source,tiger_import_dch_v0.6_20070830,tiger
10082049,tlid,155112151:155111512,tiger
10082049,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082050,highway,service,regular
10082050,cfcc,A41,tiger
10082050,county,"Cache, UT",tiger
10082050,reviewed,no,tiger
10082052,highway,residential,regular
10082052,cfcc,A41,tiger
10082052,county,"Cache, UT",tiger
10082052,reviewed,no,tiger
10082052,separated,no,tiger
10082052,source,tiger_import_dch_v0.6_20070830,tiger
10082052,tlid,155112153,tiger
10082052,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082053,access,private,regular
10082053,highway,service,regular
10082053,cfcc,A74,tiger
10082053,county,"Cache, UT",tiger
10082053,reviewed,no,tiger
10082053,source,tiger_import_dch_v0.6_20070830,tiger
10082053,tlid,155112154,tiger
10082053,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082059,highway,residential,regular
10082059,cfcc,A41,tiger
10082059,county,"Cache, UT",tiger
10082059,reviewed,no,tiger
10082059,separated,no,tiger
10082059,source,tiger_import_dch_v0.6_20070830,tiger
10082059,tlid,155091650:155091651,tiger
10082059,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082069,highway,residential,regular
10082069,cfcc,A74,tiger
10082069,county,"Cache, UT",tiger
10082069,reviewed,no,tiger
10082073,highway,residential,regular
10082073,cfcc,A41,tiger
10082073,county,"Cache, UT",tiger
10082073,reviewed,no,tiger
10082091,highway,residential,regular
10082091,cfcc,A41,tiger
10082091,county,"Cache, UT",tiger
10082091,reviewed,no,tiger
10082104,highway,path,regular
10082104,cfcc,A41,tiger
10082104,county,"Cache, UT",tiger
10082104,reviewed,no,tiger
10082134,highway,service,regular
10082134,cfcc,A41,tiger
10082134,county,"Cache, UT",tiger
10082134,reviewed,no,tiger
10082134,separated,no,tiger
10082134,source,tiger_import_dch_v0.6_20070830,tiger
10082134,tlid,155101914:155101915,tiger
10082134,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082138,highway,residential,regular
10082138,cfcc,A41,tiger
10082138,county,"Cache, UT",tiger
10082138,reviewed,no,tiger
10082138,separated,no,tiger
10082138,source,tiger_import_dch_v0.6_20070830,tiger
10082138,tlid,155101917,tiger
10082138,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082146,highway,residential,regular
10082146,cfcc,A41,tiger
10082146,county,"Cache, UT",tiger
10082146,reviewed,no,tiger
10082146,separated,no,tiger
10082146,source,tiger_import_dch_v0.6_20070830,tiger
10082146,tlid,155109474,tiger
10082146,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082150,highway,residential,regular
10082150,cfcc,A41,tiger
10082150,county,"Cache, UT",tiger
10082150,reviewed,no,tiger
10082150,separated,no,tiger
10082150,source,tiger_import_dch_v0.6_20070830,tiger
10082150,tlid,155101930,tiger
10082150,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082153,highway,residential,regular
10082153,cfcc,A41,tiger
10082153,county,"Cache, UT",tiger
10082153,reviewed,no,tiger
10082153,separated,no,tiger
10082153,source,tiger_import_dch_v0.6_20070830,tiger
10082153,tlid,155101932,tiger
10082153,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082167,highway,primary,regular
10082167,lanes,2,regular
10082167,maxspeed,60 mph,regular
10082167,name,State Route 30,regular
10082167,oneway,no,regular
10082167,ref,UT 30,regular
10082167,surface,asphalt,regular
10082167,cfcc,A31,tiger
10082167,county,"Box Elder, UT",tiger
10082167,name_base,Highway 30,tiger
10082167,name_base_1,15200,tiger
10082167,name_base_2,State Route 30,tiger
10082167,name_direction_prefix,W,tiger
10082167,name_direction_prefix_1,W,tiger
10082167,name_direction_suffix_1,N,tiger
10082172,highway,residential,regular
10082172,cfcc,A41,tiger
10082172,county,"Cache, UT",tiger
10082172,reviewed,no,tiger
10082172,separated,no,tiger
10082172,source,tiger_import_dch_v0.6_20070830,tiger
10082172,tlid,155101936,tiger
10082172,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082175,highway,residential,regular
10082175,cfcc,A41,tiger
10082175,county,"Cache, UT",tiger
10082175,reviewed,no,tiger
10082186,highway,residential,regular
10082186,cfcc,A41,tiger
10082186,county,"Cache, UT",tiger
10082186,reviewed,no,tiger
10082189,highway,residential,regular
10082189,cfcc,A41,tiger
10082189,county,"Cache, UT",tiger
10082189,reviewed,no,tiger
10082189,separated,no,tiger
10082189,source,tiger_import_dch_v0.6_20070830,tiger
10082189,tlid,155110904,tiger
10082189,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082192,highway,service,regular
10082192,cfcc,A41,tiger
10082192,county,"Cache, UT",tiger
10082192,reviewed,no,tiger
10082197,highway,track,regular
10082197,cfcc,A41,tiger
10082197,county,"Cache, UT",tiger
10082197,reviewed,no,tiger
10082200,highway,track,regular
10082200,cfcc,A41,tiger
10082200,county,"Cache, UT",tiger
10082200,reviewed,no,tiger
10082201,highway,track,regular
10082201,cfcc,A41,tiger
10082201,county,"Cache, UT",tiger
10082201,reviewed,no,tiger
10082202,highway,residential,regular
10082202,cfcc,A41,tiger
10082202,county,"Cache, UT",tiger
10082202,reviewed,no,tiger
10082202,separated,no,tiger
10082202,source,tiger_import_dch_v0.6_20070830,tiger
10082202,tlid,155106907,tiger
10082202,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082204,highway,residential,regular
10082204,cfcc,A41,tiger
10082204,county,"Cache, UT",tiger
10082204,reviewed,no,tiger
10082204,separated,no,tiger
10082204,source,tiger_import_dch_v0.6_20070830,tiger
10082204,tlid,155091347,tiger
10082204,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082216,highway,residential,regular
10082216,name,North 2150 West,regular
10082216,cfcc,A41,tiger
10082216,county,"Box Elder, UT",tiger
10082216,name_base,2150 West,tiger
10082216,name_direction_prefix,N,tiger
10082216,reviewed,no,tiger
10082232,highway,residential,regular
10082232,cfcc,A41,tiger
10082232,county,"Cache, UT",tiger
10082232,reviewed,no,tiger
10082232,separated,no,tiger
10082232,source,tiger_import_dch_v0.6_20070830,tiger
10082232,tlid,155101990,tiger
10082232,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082239,highway,unclassified,regular
10082239,name,Forest Road 83,regular
10082239,surface,unpaved,regular
10082239,cfcc,A41,tiger
10082239,county,"Cache, UT",tiger
10082239,reviewed,no,tiger
10082243,highway,residential,regular
10082243,name,Grand Pit,regular
10082243,cfcc,A41,tiger
10082243,county,"Box Elder, UT",tiger
10082243,name_base,Grand Pit,tiger
10082243,reviewed,no,tiger
10082243,separated,no,tiger
10082243,source,tiger_import_dch_v0.6_20070830,tiger
10082243,tlid,153902128,tiger
10082243,upload_uuid,bulk_upload.pl-18e75e49-c466-4326-9afa-95168c41c76f,tiger
10082246,highway,residential,regular
10082246,cfcc,A41,tiger
10082246,county,"Cache, UT",tiger
10082246,reviewed,no,tiger
10082252,highway,residential,regular
10082252,cfcc,A41,tiger
10082252,county,"Cache, UT",tiger
10082252,reviewed,no,tiger
10082252,separated,no,tiger
10082252,source,tiger_import_dch_v0.6_20070830,tiger
10082252,tlid,155101999,tiger
10082252,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082257,railway,rail,regular
10082257,service,spur,regular
10082257,cfcc,B11,tiger
10082257,county,"Cache, UT",tiger
10082257,reviewed,no,tiger
10082259,highway,track,regular
10082259,cfcc,A41,tiger
10082259,county,"Cache, UT",tiger
10082259,reviewed,no,tiger
10082261,highway,residential,regular
10082261,cfcc,A41,tiger
10082261,county,"Cache, UT",tiger
10082261,reviewed,no,tiger
10082261,separated,no,tiger
10082261,source,tiger_import_dch_v0.6_20070830,tiger
10082261,tlid,155101802,tiger
10082261,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082275,highway,unclassified,regular
10082275,name,Forest Road 42,regular
10082275,surface,unpaved,regular
10082275,cfcc,A41,tiger
10082275,county,"Cache, UT",tiger
10082275,reviewed,no,tiger
10082278,highway,residential,regular
10082278,cfcc,A41,tiger
10082278,county,"Cache, UT",tiger
10082278,reviewed,no,tiger
10082278,separated,no,tiger
10082278,source,tiger_import_dch_v0.6_20070830,tiger
10082278,tlid,155092717,tiger
10082278,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082317,access,private,regular
10082317,created_by,Potlatch 0.10f,regular
10082317,highway,service,regular
10082317,cfcc,A74,tiger
10082317,county,"Cache, UT",tiger
10082317,reviewed,no,tiger
10082317,source,tiger_import_dch_v0.6_20070830,tiger
10082317,tlid,155110818,tiger
10082317,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082325,highway,residential,regular
10082325,name,North Cutler Dam Road,regular
10082325,cfcc,A41,tiger
10082325,county,"Box Elder, UT",tiger
10082325,name_base,Cutler Dam,tiger
10082325,name_direction_prefix,N,tiger
10082325,name_type,Rd,tiger
10082325,reviewed,no,tiger
10082341,highway,track,regular
10082341,cfcc,A41,tiger
10082341,county,"Cache, UT",tiger
10082341,reviewed,no,tiger
10082347,highway,residential,regular
10082347,cfcc,A41,tiger
10082347,county,"Cache, UT",tiger
10082347,reviewed,no,tiger
10082349,highway,track,regular
10082349,cfcc,A41,tiger
10082349,county,"Cache, UT",tiger
10082349,reviewed,no,tiger
10082350,highway,track,regular
10082350,cfcc,A41,tiger
10082350,county,"Cache, UT",tiger
10082350,reviewed,no,tiger
10082351,highway,residential,regular
10082351,cfcc,A41,tiger
10082351,county,"Cache, UT",tiger
10082351,reviewed,no,tiger
10082351,separated,no,tiger
10082351,source,tiger_import_dch_v0.6_20070830,tiger
10082351,tlid,155110832,tiger
10082351,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082352,access,private,regular
10082352,highway,service,regular
10082352,cfcc,A74,tiger
10082352,county,"Cache, UT",tiger
10082352,reviewed,no,tiger
10082352,source,tiger_import_dch_v0.6_20070830,tiger
10082352,tlid,155110835,tiger
10082352,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082354,access,private,regular
10082354,highway,service,regular
10082354,cfcc,A74,tiger
10082354,county,"Cache, UT",tiger
10082354,reviewed,no,tiger
10082354,source,tiger_import_dch_v0.6_20070830,tiger
10082354,tlid,155110838,tiger
10082354,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082355,highway,service,regular
10082355,service,driveway,regular
10082355,cfcc,A41,tiger
10082355,county,"Cache, UT",tiger
10082355,reviewed,no,tiger
10082358,highway,residential,regular
10082358,cfcc,A41,tiger
10082358,county,"Cache, UT",tiger
10082358,reviewed,no,tiger
10082358,separated,no,tiger
10082358,source,tiger_import_dch_v0.6_20070830,tiger
10082358,tlid,155109129,tiger
10082358,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082372,access,private,regular
10082372,highway,service,regular
10082372,cfcc,A74,tiger
10082372,county,"Cache, UT",tiger
10082372,reviewed,no,tiger
10082372,source,tiger_import_dch_v0.6_20070830,tiger
10082372,tlid,155110856,tiger
10082372,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082374,highway,service,regular
10082382,highway,residential,regular
10082382,name,South 325 West,regular
10082382,cfcc,A41,tiger
10082382,county,"Cache, UT",tiger
10082382,reviewed,no,tiger
10082391,highway,residential,regular
10082391,cfcc,A41,tiger
10082391,county,"Cache, UT",tiger
10082391,reviewed,no,tiger
10082391,separated,no,tiger
10082391,source,tiger_import_dch_v0.6_20070830,tiger
10082391,tlid,155110725,tiger
10082391,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082398,access,private,regular
10082398,highway,service,regular
10082398,cfcc,A74,tiger
10082398,county,"Cache, UT",tiger
10082398,reviewed,no,tiger
10082398,source,tiger_import_dch_v0.6_20070830,tiger
10082398,tlid,155105225:155105226,tiger
10082398,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082401,access,private,regular
10082401,highway,service,regular
10082401,cfcc,A74,tiger
10082401,county,"Cache, UT",tiger
10082401,reviewed,no,tiger
10082401,source,tiger_import_dch_v0.6_20070830,tiger
10082401,tlid,155105227,tiger
10082401,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082412,created_by,Potlatch 0.10f,regular
10082412,highway,residential,regular
10082412,cfcc,A41,tiger
10082412,county,"Cache, UT",tiger
10082412,reviewed,no,tiger
10082412,separated,no,tiger
10082412,source,tiger_import_dch_v0.6_20070830,tiger
10082412,tlid,155093998,tiger
10082412,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082415,highway,residential,regular
10082415,cfcc,A41,tiger
10082415,county,"Cache, UT",tiger
10082415,reviewed,no,tiger
10082415,separated,no,tiger
10082415,source,tiger_import_dch_v0.6_20070830,tiger
10082415,tlid,155091015,tiger
10082415,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082419,created_by,Potlatch 0.10f,regular
10082419,highway,residential,regular
10082419,cfcc,A41,tiger
10082419,county,"Cache, UT",tiger
10082419,reviewed,no,tiger
10082419,separated,no,tiger
10082419,source,tiger_import_dch_v0.6_20070830,tiger
10082419,tlid,155109050,tiger
10082419,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082426,created_by,Potlatch 0.10f,regular
10082426,highway,residential,regular
10082426,cfcc,A41,tiger
10082426,county,"Cache, UT",tiger
10082426,reviewed,no,tiger
10082426,separated,no,tiger
10082426,source,tiger_import_dch_v0.6_20070830,tiger
10082426,tlid,155109056,tiger
10082426,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082428,created_by,Potlatch 0.10f,regular
10082428,highway,residential,regular
10082428,cfcc,A41,tiger
10082428,county,"Cache, UT",tiger
10082428,reviewed,no,tiger
10082428,separated,no,tiger
10082428,source,tiger_import_dch_v0.6_20070830,tiger
10082428,tlid,155109059,tiger
10082428,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082430,highway,residential,regular
10082430,cfcc,A41,tiger
10082430,county,"Cache, UT",tiger
10082430,reviewed,no,tiger
10082434,highway,residential,regular
10082434,cfcc,A41,tiger
10082434,county,"Cache, UT",tiger
10082434,reviewed,no,tiger
10082434,separated,no,tiger
10082434,source,tiger_import_dch_v0.6_20070830,tiger
10082434,tlid,155089906,tiger
10082434,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082455,access,private,regular
10082455,highway,service,regular
10082455,cfcc,A74,tiger
10082455,county,"Cache, UT",tiger
10082455,reviewed,no,tiger
10082455,source,tiger_import_dch_v0.6_20070830,tiger
10082455,tlid,155110654,tiger
10082455,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082463,highway,residential,regular
10082463,cfcc,A41,tiger
10082463,county,"Cache, UT",tiger
10082463,reviewed,no,tiger
10082464,highway,residential,regular
10082464,cfcc,A41,tiger
10082464,county,"Cache, UT",tiger
10082464,reviewed,no,tiger
10082464,separated,no,tiger
10082464,source,tiger_import_dch_v0.6_20070830,tiger
10082464,tlid,155101515:155101516,tiger
10082464,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082471,highway,residential,regular
10082471,cfcc,A41,tiger
10082471,county,"Cache, UT",tiger
10082471,reviewed,no,tiger
10082477,highway,residential,regular
10082477,cfcc,A41,tiger
10082477,county,"Cache, UT",tiger
10082477,reviewed,no,tiger
10082477,separated,no,tiger
10082477,source,tiger_import_dch_v0.6_20070830,tiger
10082477,tlid,155089946,tiger
10082477,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082506,highway,service,regular
10082506,cfcc,A41,tiger
10082506,county,"Cache, UT",tiger
10082506,reviewed,no,tiger
10082506,separated,no,tiger
10082506,source,tiger_import_dch_v0.6_20070830,tiger
10082506,tlid,155093644,tiger
10082506,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082543,access,private,regular
10082543,highway,service,regular
10082543,oneway,no,regular
10082543,service,driveway,regular
10082543,surface,unpaved,regular
10082543,cfcc,A41,tiger
10082543,county,"Cache, UT",tiger
10082544,access,private,regular
10082544,highway,service,regular
10082544,cfcc,A74,tiger
10082544,county,"Cache, UT",tiger
10082544,reviewed,no,tiger
10082544,source,tiger_import_dch_v0.6_20070830,tiger
10082544,tlid,155107805,tiger
10082544,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082580,highway,service,regular
10082580,service,driveway,regular
10082580,cfcc,A41,tiger
10082580,county,"Cache, UT",tiger
10082580,reviewed,no,tiger
10082582,highway,residential,regular
10082582,cfcc,A41,tiger
10082582,county,"Cache, UT",tiger
10082582,reviewed,no,tiger
10082582,separated,no,tiger
10082582,source,tiger_import_dch_v0.6_20070830,tiger
10082582,tlid,155092241,tiger
10082582,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082586,highway,residential,regular
10082586,cfcc,A41,tiger
10082586,county,"Cache, UT",tiger
10082586,reviewed,no,tiger
10082586,separated,no,tiger
10082586,source,tiger_import_dch_v0.6_20070830,tiger
10082586,tlid,155092249:155107350,tiger
10082586,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082592,access,private,regular
10082592,highway,service,regular
10082592,cfcc,A74,tiger
10082592,county,"Cache, UT",tiger
10082592,reviewed,no,tiger
10082592,source,tiger_import_dch_v0.6_20070830,tiger
10082592,tlid,155107714:155107715,tiger
10082592,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082593,highway,service,regular
10082593,cfcc,A41,tiger
10082593,county,"Cache, UT",tiger
10082593,reviewed,no,tiger
10082593,separated,no,tiger
10082593,source,tiger_import_dch_v0.6_20070830,tiger
10082593,tlid,155093440,tiger
10082593,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082595,highway,service,regular
10082595,cfcc,A41,tiger
10082595,county,"Cache, UT",tiger
10082595,reviewed,no,tiger
10082595,separated,no,tiger
10082595,source,tiger_import_dch_v0.6_20070830,tiger
10082595,tlid,155093442,tiger
10082595,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082596,highway,service,regular
10082596,cfcc,A41,tiger
10082596,county,"Cache, UT",tiger
10082596,reviewed,no,tiger
10082596,separated,no,tiger
10082596,source,tiger_import_dch_v0.6_20070830,tiger
10082596,tlid,155093448,tiger
10082596,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082597,highway,service,regular
10082597,cfcc,A41,tiger
10082597,county,"Cache, UT",tiger
10082597,reviewed,no,tiger
10082597,separated,no,tiger
10082597,source,tiger_import_dch_v0.6_20070830,tiger
10082597,tlid,155093449,tiger
10082597,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082598,highway,service,regular
10082598,service,driveway,regular
10082598,cfcc,A41,tiger
10082598,county,"Cache, UT",tiger
10082598,reviewed,no,tiger
10082599,highway,service,regular
10082599,service,driveway,regular
10082599,cfcc,A41,tiger
10082599,county,"Cache, UT",tiger
10082599,reviewed,no,tiger
10082601,highway,service,regular
10082601,service,driveway,regular
10082601,cfcc,A41,tiger
10082601,county,"Cache, UT",tiger
10082601,reviewed,no,tiger
10082609,access,private,regular
10082609,highway,service,regular
10082609,cfcc,A74,tiger
10082609,county,"Cache, UT",tiger
10082609,reviewed,no,tiger
10082609,source,tiger_import_dch_v0.6_20070830,tiger
10082609,tlid,155107738,tiger
10082609,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082676,highway,residential,regular
10082676,cfcc,A41,tiger
10082676,county,"Cache, UT",tiger
10082676,reviewed,no,tiger
10082676,separated,no,tiger
10082676,source,tiger_import_dch_v0.6_20070830,tiger
10082676,tlid,155106297,tiger
10082676,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082701,access,private,regular
10082701,highway,service,regular
10082701,cfcc,A74,tiger
10082701,county,"Cache, UT",tiger
10082701,reviewed,no,tiger
10082702,access,private,regular
10082702,highway,residential,regular
10082702,cfcc,A74,tiger
10082702,county,"Cache, UT",tiger
10082702,reviewed,no,tiger
10082702,source,tiger_import_dch_v0.6_20070830,tiger
10082702,tlid,155108905,tiger
10082702,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082703,access,private,regular
10082703,highway,service,regular
10082703,cfcc,A74,tiger
10082703,county,"Cache, UT",tiger
10082703,reviewed,no,tiger
10082703,source,tiger_import_dch_v0.6_20070830,tiger
10082703,tlid,155099605,tiger
10082703,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082705,access,private,regular
10082705,highway,service,regular
10082705,cfcc,A74,tiger
10082705,county,"Cache, UT",tiger
10082705,reviewed,no,tiger
10082705,source,tiger_import_dch_v0.6_20070830,tiger
10082705,tlid,155099775,tiger
10082705,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082707,highway,residential,regular
10082707,cfcc,A41,tiger
10082707,county,"Cache, UT",tiger
10082707,reviewed,no,tiger
10082718,highway,residential,regular
10082718,name,Sarah Street,regular
10082718,cfcc,A41,tiger
10082718,county,"Cache, UT",tiger
10082718,name_base,Sarah,tiger
10082718,name_type,St,tiger
10082718,reviewed,no,tiger
10082730,highway,track,regular
10082730,cfcc,A51,tiger
10082730,county,"Cache, UT",tiger
10082730,reviewed,no,tiger
10082749,access,private,regular
10082749,highway,service,regular
10082749,surface,ground,regular
10082749,cfcc,A74,tiger
10082749,county,"Cache, UT",tiger
10082749,reviewed,no,tiger
10082752,highway,track,regular
10082752,cfcc,A51,tiger
10082752,county,"Cache, UT",tiger
10082752,reviewed,no,tiger
10082752,separated,no,tiger
10082752,source,tiger_import_dch_v0.6_20070830,tiger
10082752,tlid,155099682,tiger
10082752,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082753,highway,residential,regular
10082753,cfcc,A41,tiger
10082753,county,"Cache, UT",tiger
10082753,reviewed,no,tiger
10082753,separated,no,tiger
10082753,source,tiger_import_dch_v0.6_20070830,tiger
10082753,tlid,155099683,tiger
10082753,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082755,highway,residential,regular
10082755,cfcc,A41,tiger
10082755,county,"Cache, UT",tiger
10082755,reviewed,no,tiger
10082755,separated,no,tiger
10082755,source,tiger_import_dch_v0.6_20070830,tiger
10082755,tlid,155099684,tiger
10082755,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082756,highway,residential,regular
10082756,cfcc,A41,tiger
10082756,county,"Cache, UT",tiger
10082756,reviewed,no,tiger
10082756,separated,no,tiger
10082756,source,tiger_import_dch_v0.6_20070830,tiger
10082756,tlid,155099686,tiger
10082756,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082759,highway,residential,regular
10082759,cfcc,A41,tiger
10082759,county,"Cache, UT",tiger
10082759,reviewed,no,tiger
10082759,separated,no,tiger
10082759,source,tiger_import_dch_v0.6_20070830,tiger
10082759,tlid,155107332,tiger
10082759,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082760,created_by,Potlatch 0.10f,regular
10082760,highway,residential,regular
10082760,cfcc,A41,tiger
10082760,county,"Cache, UT",tiger
10082760,reviewed,no,tiger
10082760,separated,no,tiger
10082760,source,tiger_import_dch_v0.6_20070830,tiger
10082760,tlid,155107335,tiger
10082760,upload_uuid,bulk_upload.pl-78f1d8f3-b80d-4d8e-aef6-1f4f98dabefc,tiger
10082765,highway,residential,regular
10082765,cfcc,A41,tiger
10082765,county,"Cache, UT",tiger
